id,predicted_price
4307330280,380427.83
1245002952,1097876.98
2021069059,262138.28
5700000595,611786.18
3629970930,735185.97
3336002215,291655.82
5100401060,640919.73
3278600750,237522.69
1126069045,1075650.25
7568700175,323961.27
452001475,474104.8
9283800230,515284.64
1737300130,526447.86
6189600040,497496.98
3679400025,493363.86
1096100010,314778.84
9513900050,246787.52
5452800645,728806.45
273800100,226703.09
7228500037,478993.6
808300090,456507.82
2493200215,548814.08
5035300255,652914.12
3380900160,386824.66
3630000130,414755.38
7300400670,286545.89
6798100070,335653.43
8078400010,557305.58
5566100060,554810.99
2768200212,533278.33
4035900060,566534.87
9460000110,314329.65
7199320190,545588.61
2225039081,495721.24
9512200050,586623.9
2634500085,307609.71
3654800200,284330.0
2724079090,1230520.28
2597520720,792931.27
3034200426,366090.6
984000130,287542.22
7852020670,430487.24
7923500060,745190.24
2310030510,290930.42
2205500540,494330.94
2493200015,432707.37
7853361420,584237.45
5652600605,543044.41
5285200020,287304.59
9406530150,356114.01
5706300020,465795.28
3278602490,392495.26
7197000100,572368.33
4447300008,564876.67
7899800045,237850.51
9250900095,336320.88
9268851740,598781.73
8682261440,498671.96
7284900385,789705.66
8079040300,449181.83
2225300585,388181.03
3223039013,414490.91
2013801350,261942.19
4055701110,727934.58
3578401770,419945.47
4046500720,550231.02
6145601745,369734.23
5207200195,678797.4
1972201856,596783.27
7212680080,248775.68
7277100510,673343.29
522079022,534817.47
5605000440,804123.02
6632300230,368641.52
8815400165,643548.88
6708200320,529315.61
2426059076,612549.7
3260200200,619952.55
2770601741,482662.84
4338800500,224058.26
9201000320,781865.01
7655900038,317551.86
3625059140,539206.39
4222310010,204889.83
2114700115,321565.5
3291800710,329548.39
9406590010,399429.71
3025059124,2334280.7
7972601250,423923.8
930000470,969763.16
6690500060,464190.36
16000015,198442.97
5693501102,569487.43
8079040490,450778.15
7225000155,349545.72
8819900170,788655.55
7972601270,329591.98
1224069074,792055.26
5126900321,358967.05
3438501860,287497.67
2822069080,432825.57
1656600310,553377.34
3856900507,1266374.2
1626069139,467021.23
2524049257,1332294.75
3904960150,532961.99
7214820610,454150.33
7977201845,622950.41
2428100080,858416.77
2202500135,404667.84
1523550220,629615.42
2313900610,439028.5
4123840050,375530.36
2125059124,1035176.72
1225039067,449439.52
6431500283,483990.59
2473380010,304115.15
5694501195,410527.61
2881700046,348064.55
6837820330,313812.49
2337300370,204291.27
3876540630,223117.86
626059317,344354.15
3374500520,338480.19
7228501903,385529.65
4019300051,509394.34
4232902615,596499.27
3546000090,251096.19
8127700215,728078.04
3438501100,390578.86
1769600066,678626.67
8146100610,747097.51
3052700695,528172.75
7954310210,601512.35
3761700053,1647854.51
1320069179,344658.41
1331900410,750023.43
7303100210,355722.28
2464400285,475908.97
6163901150,354783.51
8955800045,331327.63
2314300200,417144.12
9528104360,406533.92
4177100005,638828.76
8856960260,322871.65
1828001220,619776.68
3066400710,667186.16
624110610,829176.24
4040800260,416540.47
5019500215,472620.65
2481630180,928097.61
7203170190,686523.63
510001280,921547.23
9430110120,754808.23
1565950030,343321.3
9828202255,832636.11
3878900270,416608.8
8091600080,212212.62
1112000035,310432.26
2228900270,292072.65
6648701740,283930.56
1245003740,664484.54
2174503441,524612.41
7708250010,325416.41
6072300110,556191.57
2329800140,260727.01
1494300040,566500.93
3832050130,267645.53
7203100730,892608.85
7199330170,475788.18
7785000220,644451.8
1250201175,387488.91
4054500180,1058796.99
7905200061,439172.35
3751604895,181095.15
5220300140,281631.25
3323059027,315962.58
8651611980,855096.76
8673400190,549502.47
1668500100,798884.21
1023059365,541479.55
3308030060,320038.73
4232400860,892195.79
2144800615,229288.55
1568100920,1360195.29
9406510040,512349.57
2923049421,335388.48
1051000040,1700519.46
2077700042,705252.76
9423800030,260967.78
9818700455,635060.53
7133300675,390150.06
4113800550,608923.27
5553300375,1482735.44
2025701530,281375.91
7942601155,461842.83
7524300020,284584.18
2520069100,314364.41
5412300410,218966.42
7504110760,714589.65
2594200350,402038.48
2722059013,252824.43
8078430480,550957.16
1423069162,529775.47
8856001090,171981.01
7000100631,727825.88
4222200280,225529.94
7971300050,687960.98
2009001600,216297.3
6619910140,648827.53
2877100985,510933.05
1196000007,325343.23
1330850130,760288.52
6664900410,268556.56
1231001110,321015.74
9235900030,269929.11
9407101840,311376.27
9523103001,399896.95
2149800278,310270.33
7234601198,664786.54
9476700035,432813.61
9297301065,615292.91
518500700,808023.21
7843500090,338619.46
6056110780,296781.64
2345700260,351675.33
3509600070,227429.2
1431700280,350543.19
1623049174,253167.37
3024089049,327025.4
7853340450,382253.61
7732410360,780144.08
1446800995,325074.93
2946000285,211333.18
425079100,480730.3
3876313040,436437.14
1762600260,988528.64
1925069121,956828.26
7443000480,906554.58
7820000015,358511.39
4027701253,507678.89
2826049165,380987.84
5426300060,941483.9
1278000210,157931.55
923000270,373768.76
7657600005,250057.44
3024079057,401351.47
3276180020,307375.83
7304300760,288010.89
3908100020,559549.41
8835400805,626565.21
4051150070,212405.56
3904930530,459974.24
6163900971,373585.76
7942600310,447534.49
4365700330,289295.4
423059207,277206.34
3992700265,361261.76
7177300090,499188.39
2540820010,658383.96
5700002510,1021891.83
5201000030,580179.28
7631800015,1993493.8
2922702965,662151.74
1525059198,880895.2
1245003160,680120.97
3810000455,302697.78
7855600080,602534.17
5701500030,1278322.71
7504020400,611227.73
1402600570,321534.41
7575610760,282933.27
8731990370,382161.79
5021900090,813693.46
290000075,435013.47
2841500010,408401.95
3955900830,437692.82
7852110140,570177.08
1311400350,247806.04
7773800015,590478.6
4123400320,533915.79
2725069157,877243.98
666000143,774892.96
5101408678,497043.29
6371000026,369735.26
2024059084,776094.4
7283900036,341707.28
8881900230,770375.02
3959400135,391573.99
7696610270,222433.21
1689400150,787712.85
5103900015,445463.76
1441000350,441986.63
5101408735,335700.43
3126059027,2007897.36
2320069014,465651.18
9541600015,663210.8
8682320420,757319.53
1562200090,630269.09
3395070980,496120.28
7349600230,248229.63
522049122,320696.17
869700060,290544.53
811000055,1197545.83
1221059176,402218.72
1523059103,455994.53
2025760210,707375.82
9218400088,326457.13
8682292020,469542.62
2623089135,443265.87
3758900259,1253094.98
524069049,541971.44
3121500150,864517.58
5581400080,802562.76
8087800020,465186.62
4070700290,712853.96
3296000170,617892.95
9238500040,554106.24
2744600040,353233.47
6813600380,594065.99
6140100150,523913.97
2201500555,451286.48
2600110250,651104.55
4337000275,139272.27
1186000150,512792.64
1972201963,522325.44
1105000745,371703.0
2887700560,571565.8
4039700080,649591.84
522049104,282395.05
4202400078,233959.9
7520000695,228953.92
7714000310,395921.37
4319200060,754037.35
8624700015,602253.82
5104520610,303451.62
2354300845,283789.37
3824100291,469976.57
6151800612,263332.05
5454200080,982967.94
6413600290,352225.7
2131200065,299732.34
1459920010,262695.51
50300090,404349.89
2326300090,631820.83
7714000070,395934.63
3630180500,1013136.15
1727850340,892343.31
8691430330,1038016.03
2310030390,252420.36
5561400610,496790.5
7010701016,494907.37
7883605915,262206.62
1282300995,341466.83
4040700310,482939.49
3353400435,230678.6
2143701015,488997.35
255450020,376622.41
1020069017,323059.36
4038200120,489546.71
9284801100,261232.12
1965200075,678953.78
847100047,565894.66
4038700720,532330.19
6815100085,813604.82
2508000020,306804.62
255520180,606696.27
6822100750,589184.47
869700050,366317.61
1775801405,579772.12
6600400090,219649.96
7202330270,443626.47
1683400165,727730.77
2625069070,975835.27
7625702440,431035.83
3388000640,222319.45
1899400365,277981.38
6899990200,800459.26
5569700020,868170.0
986000045,277673.79
3293700221,281563.35
3764800250,365260.57
2291400566,362986.5
4219401236,1384302.52
4239400840,155223.43
7211400990,197944.71
7696500280,178422.01
7215721070,520057.01
3204850140,371883.47
4322200220,653217.76
2566300100,1040726.1
1944900090,413932.67
6648500390,285342.26
7385300020,694116.14
1704900135,359022.98
2877100655,707709.55
2726079098,583766.54
7625703800,487971.18
318300040,505878.38
7922800190,559075.65
2023049361,200968.59
8946400210,486657.88
6071600450,553522.54
4343800100,400235.79
1443300140,368590.43
1024039001,803423.85
2767704860,559542.68
7234600851,646026.96
644200065,826388.56
7784400035,739517.15
3826000560,228905.42
9272202260,352459.74
263000253,412481.43
3621059043,552170.52
240000130,529975.27
1352300120,204707.82
7849200861,298593.42
2487700130,539242.23
1796100140,311088.13
7234601221,584740.59
8651710190,472663.92
2916200091,608865.49
1232000915,540665.42
1545801970,287887.33
3211200420,323833.65
7686204675,191586.65
3141600210,197827.32
3959401284,530278.88
2113700825,271795.21
3876000710,400552.0
522069022,543021.98
3214200070,389008.12
1221039156,275657.16
259600790,442807.22
785000040,455760.98
8138870470,541614.52
2596300035,290358.03
540100057,1631906.46
3073500045,535442.74
5363200266,409330.83
8682261650,548538.91
3224510080,887767.29
3211270160,419214.65
9269200520,163307.34
293810190,470955.46
4197400043,313730.0
3026079031,386380.17
5332200405,993196.15
2473411210,319521.29
9268200315,551233.39
8123500050,598824.59
3221069091,505497.03
2485000165,615655.81
4058800215,648559.74
1926059039,808726.07
2533300680,964780.18
3343903640,290576.94
5700003705,1151227.43
2023049372,404975.71
4058800830,665415.45
3333002302,377433.96
2944500340,275952.54
1982200790,506632.35
8929000270,487948.78
8122101440,274902.18
7525530470,805625.86
9332800020,705429.31
3878900525,239840.56
5420300210,256926.31
9232900165,319328.35
6414100026,388495.48
3013300660,795720.75
7954300120,567761.72
1081200360,335115.11
2877102345,467657.56
2202500255,458015.46
7984400050,220209.36
9558020380,448540.42
7812801850,206782.79
8944460020,368857.91
2306400040,554847.27
8649400410,367885.55
7889602020,216711.91
2041000025,537983.75
871001484,627831.16
2767602141,574262.21
3630180470,797912.0
2769602140,436627.51
2473250280,327240.36
5422560660,520351.9
3756600240,370377.43
8651600160,842232.07
7202300540,859575.08
8961950250,450486.48
3303000130,427413.53
798000062,277495.87
1695900150,836145.57
1604730150,500180.84
4136930310,350793.35
8835401250,1279709.62
8665900328,364565.98
9262800255,288989.04
1853080570,861514.98
5556300114,854023.32
9517200290,467837.72
4037200295,480558.36
7417100123,385894.55
2620069077,195801.59
7922720040,618466.02
558100090,514028.24
257000037,283319.02
3319500385,480720.23
9297301520,310564.33
3580900090,361243.54
1321039076,181387.17
7227801581,316717.64
9407001620,311197.64
2130400150,337813.12
2312400200,252718.49
4046700210,365963.39
1193000480,945961.73
1492800296,513310.05
3013300017,423312.93
3630240140,593923.12
1049010390,339310.09
9320900420,148718.8
4315700060,390409.41
2591010290,303818.3
323089085,645604.29
6600400270,222644.7
2919701105,473789.22
7202360670,900683.28
8927600100,809198.63
3211700045,642274.03
4027701326,484675.22
1601600195,254058.42
7853280350,705215.51
3629970130,723286.35
7203120020,830190.45
9542900190,353545.7
8035350120,516572.02
1238501184,982448.34
251200240,474239.1
8945300200,187501.9
2162000160,1101538.66
5466310060,163429.92
1239400064,911541.84
5205000020,338749.46
1720800305,610585.02
7280300375,554567.23
2095800400,470158.56
7852010950,557962.23
1428001160,516673.67
9528104910,737376.32
8644210470,861867.97
7923300310,543053.01
254000100,652811.85
1931300688,501246.49
7007700030,444630.32
422049178,214559.72
422069067,434606.65
2923049393,376051.46
930000305,468388.67
2461900448,561771.53
2610100020,297838.76
2895550050,249422.07
7701700040,292552.09
2460900020,492367.35
9827700105,550737.52
1005000240,289652.65
7200001254,526428.49
866400040,522993.2
305000170,650136.63
2260800110,937786.45
3442000127,724895.18
5253300437,441443.72
7576700150,1028125.45
5469501410,472117.01
5104531120,757349.41
723049434,340033.81
622069006,1369613.77
2517101200,309312.04
8159620160,250703.29
5561300640,433167.08
3317010130,220912.6
4364200250,412107.91
8732300060,819922.53
5603700025,770559.04
3585900190,1035752.08
3996900575,259485.27
8731801260,232777.35
3810000860,305407.88
5700003585,2010798.31
6332000050,458590.33
9286100250,445547.93
9471201110,932161.46
9290800050,612980.5
7300200400,669703.68
526069024,891826.3
1454600156,1075230.39
3904980360,520153.63
2626119062,268307.33
8651730290,427281.74
7611200195,659291.43
1919800260,574454.22
6632900354,295258.48
3972900195,312605.18
5151600170,287263.75
7016000440,444367.01
871000435,757836.09
9578060540,505369.19
2332700060,871170.75
766000240,297859.87
4363700200,324971.42
7100000250,347503.43
2781250560,205790.87
2781250100,347277.52
5419800220,256731.92
7147600245,251871.11
2926069083,833307.84
6189200125,798024.24
9542830160,285955.25
5152200020,265309.24
9412900045,467372.45
6600410480,192716.42
6979970080,549105.29
5636010280,270293.82
1732801300,841735.5
5561401530,444526.84
9578500510,369438.5
7304300906,315367.93
1223089077,668242.86
721049207,273194.61
8691330310,867209.66
1523069204,507043.2
3188100105,662478.09
6608500290,415102.64
2891400410,346132.69
7663700551,329882.96
5413200140,254827.96
425069139,602032.06
6713700155,371647.21
2767603505,457290.61
7789000080,282226.92
9211500620,214765.42
3750604417,195078.26
7922800320,577785.53
1471620240,356492.79
2222059052,369198.71
9551200270,1099175.95
2767603160,549130.23
9406710060,384955.72
8929000250,352424.34
5538300120,426326.27
2223069120,450655.68
1652500060,1466094.79
8564500240,436512.9
3629700120,645752.19
3943600070,407480.14
4171200025,282684.78
2425049063,3695560.11
9828701650,392799.05
3581000340,350162.06
8100900015,369452.34
2125059161,1132223.92
304000380,199947.68
8146200070,1415102.78
686530170,563170.07
2917200645,439633.36
9547200530,749613.78
2122059199,423300.12
1150000740,659360.96
5706200060,355421.1
9265410010,220144.44
4083800555,522191.57
6152900332,352457.48
2520900301,230255.22
9828200790,441413.48
1657530180,297618.65
7471900045,248908.62
9828200460,429325.77
1775900140,443911.53
6139800430,459162.47
7214400005,497509.49
5332200026,543619.88
9510970300,831449.5
2540830020,422662.91
3392100140,190817.38
1326069191,371763.16
2125059112,1040792.72
859000022,335408.53
8854100350,649476.82
121059007,231446.03
7977201707,486667.97
3859900060,2739091.94
8815400735,780928.71
705700530,341338.33
6600780130,360983.97
6378500105,409505.92
8143000310,484496.71
2877102330,640368.04
3526039074,593073.72
2115510300,251444.84
3024059014,1638263.65
2141330360,614431.46
546000400,500232.56
2071500011,415803.13
7972000240,214172.97
7016200460,448514.2
6204200180,433850.46
1552100135,1095579.51
88000173,433390.11
2581900235,761705.15
9211500560,227221.79
621069218,434762.76
1321970240,283173.91
798000630,330270.23
421000285,251175.05
2824600180,828018.25
3832051140,311748.88
1237500105,710132.34
8802400906,259956.28
3166900270,410022.04
3682000060,423509.94
5469700020,298819.0
1245001820,647222.54
9547205660,599906.54
7974700122,732915.96
7550801225,566236.55
1099950050,743957.6
1402900460,326008.05
7636800041,1175281.79
2115720270,241880.8
8651441750,194712.28
3904100035,299358.09
8815400020,637451.19
3303860590,463393.86
5427110040,1120866.43
1782000160,336776.99
6204420290,468977.82
3995700245,291781.49
7955040130,446637.54
1442880650,529517.75
8833510230,886254.75
7283900551,414422.36
4396000180,224637.97
7504021310,685201.7
322059264,264564.36
3654800040,278022.57
2767704777,491613.48
3278602190,351253.33
3236500220,502215.03
3410600100,292124.62
629410180,741246.92
3352402250,148726.68
4363700304,353086.8
7237550130,1309549.49
9808590210,1142279.8
8074200175,269180.73
3463400330,442280.05
6306400140,719431.3
8564950250,538953.04
5381000070,221970.9
9826700697,444080.92
8132700190,480352.65
7943000020,167842.36
9547204675,553766.23
4112100101,500010.32
727500030,711640.91
114101426,360099.03
9274202005,734062.42
1193000380,804305.76
3039000020,480631.76
7852170130,654132.06
2624079010,651840.72
4137010540,289646.69
7576200012,879712.79
1138020020,320170.41
3969300030,216152.45
898000200,202460.29
5153100030,297669.07
5104532030,560438.02
4406000050,229433.44
9274203390,568178.77
8682290360,483932.96
6928600330,250898.53
4139680070,864314.33
6844702690,466512.05
2154970020,2432595.5
4385701285,1218937.85
2426059071,598560.3
2867300160,538756.05
9512500720,508561.12
1773101020,322799.46
8687800100,265316.8
3627800050,1452234.0
1604600227,288411.54
3300701170,439194.75
9250900111,493495.76
7015200790,692557.73
1311100490,242827.81
2469000010,944412.77
1982201596,568434.97
1862700290,339829.92
2586800270,215571.3
9528102772,485280.04
5490210200,449904.38
6669080020,434404.05
179003055,213331.16
1860600535,917392.67
1592000130,607479.04
3905040170,568922.52
9320500080,240049.92
9276200850,483657.27
224069114,618378.64
2260000340,589186.96
5096300130,400482.94
3432500215,371544.6
2600000050,755345.08
8856003839,233354.27
2492200435,407486.93
7855900110,1144294.21
6806100250,309344.45
2770603523,461831.12
1370800515,1859645.27
2726049150,452002.89
1226059161,593957.31
1068000375,2934564.95
9528104109,464779.89
5126310060,515367.72
1951820070,524455.68
1545805980,407550.85
9464700340,883533.45
4319200675,875615.27
7518500885,566724.1
7852020620,490031.94
869700370,364032.55
8643000190,258147.02
8902000267,553956.77
7972602435,261919.18
2050100210,962328.1
6705120540,526246.99
2767601390,606215.53
4141000490,1191165.24
9345400350,699268.68
3222079162,345957.32
7789000120,253745.91
6646200770,690144.67
6666800180,907020.85
1725800280,501544.61
6117500460,897998.32
5470100220,220376.92
5457300478,455625.73
7550800195,597566.77
7787050180,577612.25
6204430250,515876.99
7640400250,538067.09
624110920,805588.86
3629920140,374413.4
7173700518,653961.96
3210200395,222484.57
2473480560,399599.39
2623089141,464653.73
1423800080,220536.91
2076400050,286212.32
3832060120,294389.04
7702600930,405454.62
5101404555,420609.13
3723800415,420679.56
3356403400,237306.4
9214400125,522423.02
1797500530,500396.41
9551201660,1115275.21
3878900815,387122.44
1760650280,319829.67
5466410030,238503.12
6388930620,615251.22
2331300395,744153.46
9412700160,288358.24
871001611,646510.62
3142600120,631271.12
3995700220,335694.51
2310000280,288051.27
8039900400,379860.41
7504021510,681379.29
1959700445,1533286.05
1556200155,631092.42
3629960590,360100.95
259000240,436579.17
662440020,408177.66
3123049142,560556.89
321100260,766591.32
6840701095,523631.96
3738900165,391997.09
4427100130,373796.24
9238500100,465910.73
6145601810,376782.89
2570300090,384354.66
4017600010,489642.37
1005000220,374177.49
1257202120,522581.48
9527000490,490487.72
8691400080,740454.65
1726069084,400838.53
248000240,203678.31
6113400046,335888.79
2130702350,383012.23
920069052,270401.12
6071300160,558629.46
1623049041,162507.46
9268200285,361620.28
1843100520,374999.2
2887700826,617506.32
9122000385,562556.13
9475700220,398913.07
2804600005,775383.21
2896400300,390879.08
5015000180,741753.12
3630220180,819108.2
8832900780,613592.4
1568100300,430414.98
8718500610,396949.11
4147200140,1190888.57
1973700030,894520.3
8862000075,159163.3
9320990110,303728.36
1151100035,431649.89
2011000010,234084.3
1651500060,1083089.08
446000190,835758.6
2344300220,835934.43
523049195,187780.38
9191200015,611782.72
7942601410,685450.54
7137800300,210711.51
7853300280,517952.16
6654700240,328589.32
569000050,595200.18
3584000180,229447.17
2026079055,374447.56
8898700880,287418.94
5075400150,655085.72
8731981360,340850.61
4222500020,223485.51
7996720050,521419.29
4077800094,614009.99
6446200365,578229.34
2824089053,528820.48
1311800220,210518.82
3522049063,679381.08
1721801280,169827.58
6131600240,203136.31
7202310040,600882.34
1123059125,535880.94
646910160,222672.3
5630500005,382228.53
3342100785,263031.27
9547205610,630555.19
1773100123,274596.06
3353400092,307708.48
217500015,375305.74
3649100031,411436.27
7896300150,290215.93
623049185,243215.19
1773100430,325291.13
1781500220,790931.23
3395380200,230347.07
2424059170,3329955.53
4389200765,1420827.24
1543000060,513707.34
6154900005,630130.98
2902200240,488134.71
1442880640,523010.47
8562770490,552157.91
2768300655,600822.69
3432501315,313085.01
5035300570,705515.53
3626039028,370683.53
3876540780,237683.51
327000100,1165672.37
7551300065,472717.7
1312920060,253171.75
2215901230,262718.89
6306800010,444090.56
2767700022,465116.07
5589900610,521318.51
4320200020,758781.51
5249804655,660393.28
9238500480,513262.98
3885806565,1031928.21
7905200205,474374.04
5727500102,335261.89
3585220070,371006.97
2078500210,550115.69
1839920050,389404.87
534000080,329006.4
856000255,553789.93
4141010110,1616353.59
9558040820,629328.3
7768700315,1214490.0
2796100640,261838.66
1922059010,222400.92
3448000542,270593.76
3883100220,305157.64
7237301210,265248.75
3893100456,936310.43
9578501110,374670.58
6145601995,407063.4
4024100120,300225.88
8899000050,339428.28
3396820010,585847.18
6749700117,319510.97
1954400060,520509.13
3303970100,764778.43
2540850070,464538.29
3797000745,468204.47
7883603700,254714.9
3438501452,384908.13
3530210260,714814.88
3598600049,205210.49
731500170,374759.73
7129304375,174035.12
263000006,398573.68
7212660560,309963.33
1112700010,428831.72
3420069060,627660.38
2473000470,397378.58
8691390980,743314.34
6184700100,432299.8
4476400275,387034.98
2968801240,307126.49
1529300160,427584.98
7640400070,680715.91
7016100380,452653.84
2172000890,417772.83
4035900015,717742.32
9528104660,1081439.99
507100005,368070.65
2783100160,376254.14
3629921140,824611.76
1099750610,248294.88
1330300451,1092329.47
